게시대명,게시대위치명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,현수막규격,게시면수,부착금액,용도구분명,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
노은1-1,노은터널 입구 앞 사거리 왼편,대전광역시,유성구,,대전광역시 유성구 노은동 602,36.36686842,127.3152621,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은1-2,월드컵경기장역 3번출구,대전광역시,유성구,,대전광역시 유성구 노은동 518-3,36.36718899,127.3167457,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은1-3,노은역 2번출구,대전광역시,유성구,,대전광역시 유성구 지족동 962,36.37413508,127.3178887,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은1-4,노은농수산물도매시장 맞은편,대전광역시,유성구,,대전광역시 유성구 노은동 612,36.36679901,127.3179011,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은2-2,호반리젠시빌아파트 107동 옆,대전광역시,유성구,,대전광역시 유성구 하기동 570,36.39000824,127.3166889,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은2-3,반석네거리,대전광역시,유성구,,대전광역시 유성구 지족동 1005(반석네거리),36.38423082,127.3209566,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은2-4,롯데마트 앞,대전광역시,유성구,,대전광역시 유성구 지족동 1005,36.38423082,127.3209566,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은2-5,5단지그리운아파트 맞은편,대전광역시,유성구,,대전광역시 유성구 하기동 603,36.38860847,127.3227079,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은2-6,수정초교네거리,대전광역시,유성구,,대전광역시 유성구 노은동 602,36.36687405,127.3152552,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-1,반석동 95-2 도로변,대전광역시,유성구,,대전광역시 유성구 반석동 95-2,36.39873951,127.310127,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-2,호반리젠시빌1단지 102동 맞은편,대전광역시,유성구,,대전광역시 유성구 지족동 997,36.38737967,127.3137546,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-3,반석역 6번출구,대전광역시,유성구,,대전광역시 유성구 반석동 61,36.39207821,127.3146334,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-4,반석역 3번출구,대전광역시,유성구,,대전광역시 유성구 반석동 691,36.39207821,127.3146334,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-5,통미삼거리,대전광역시,유성구,,대전광역시 유성구 반석동 318-1,36.39053184,127.3074572,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-6,고래들네거리 옆,대전광역시,유성구,,대전광역시 유성구 지족동 1060-1,36.38083575,127.3022869,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-7,도리미 삼거리,대전광역시,유성구,,대전광역시 유성구 지족동 1060-1(덕산),36.38083575,127.3022869,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
노은3-8,아가랑도서관 앞,대전광역시,유성구,,대전광역시 유성구 반석동 704,36.39004661,127.3045967,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-1,승적골삼거리,대전광역시,유성구,,대전광역시 유성구 신성동 458,36.38195039,127.3552822,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-2,승적골삼거리,대전광역시,유성구,,대전광역시 유성구 화암동 194-19,36.41649053,127.3768744,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-3,덕진동 51-4 도로변,대전광역시,유성구,,대전광역시 유성구 덕진동 51-4,36.41865838,127.3788844,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-4,장동 산 17-41 도로변,대전광역시,유성구,,대전광역시 유성구 장동 산 17-41,36.3850877,127.359096,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-5,한화솔루션 중앙연구소 앞,대전광역시,유성구,,대전광역시 유성구 신성동 281-5,36.38500951,127.351079,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-6,주막어린이공원 앞,대전광역시,유성구,,대전광역시 유성구 신성동 468,36.39024677,127.3491611,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-7,신성동 508 도로변,대전광역시,유성구,,대전광역시 유성구 신성동 508,36.39490809,127.3519198,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-8,신성동 산 40-31 도로변,대전광역시,유성구,,대전광역시 유성구 신성동 산 40-31,36.37893305,127.3428468,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-9,신성동 산 40-58 도로변,대전광역시,유성구,,대전광역시 유성구 신성동 산 40-58,36.3788517,127.3426125,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
신성-10,연구단지네거리,대전광역시,유성구,,대전광역시 유성구 도룡동 409,36.38492911,127.3786194,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
전민-1,전민네거리,대전광역시,유성구,,대전광역시 유성구 전민동 464-3,36.40183497,127.4049408,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
전민-2,전민중학교 앞,대전광역시,유성구,,대전광역시 유성구 전민동 466-4,36.40104617,127.4050928,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
전민-3,문지네거리,대전광역시,유성구,,대전광역시 유성구 문지동 678,36.39047144,127.4052096,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
전민-4,문지동 239-7 도로변,대전광역시,유성구,,대전광역시 유성구 문지동 329-7,36.39319861,127.4044491,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
구즉-1,신구교네거리 옆,대전광역시,유성구,,대전광역시 유성구 봉산동 1002,36.43758091,127.3888931,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
구즉-2,봉산동 272-3 도로변,대전광역시,유성구,,대전광역시 유성구 봉산동 272-3,36.43887026,127.3877383,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
구즉-3,미래로네거리,대전광역시,유성구,,대전광역시 유성구 송강동 555,36.43075245,127.3870762,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
구즉-4,송강동네거리,대전광역시,유성구,,대전광역시 유성구 봉산동 1003,36.43518753,127.3899864,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
구즉-5,둔곡우미린아파트 인근,대전광역시,유성구,,대전광역시 유성구 둔곡동 480,36.45550696,127.3640922,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2557,2025-08-28,3670000,대전광역시 유성구
구즉-6,목우연구소 맞은편 버스정류장 옆,대전광역시,유성구,,대전광역시 유성구 구룡동 860,36.44960294,127.3581306,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2558,2025-08-28,3670000,대전광역시 유성구
관평-1,용산동 677 녹지 옆,대전광역시,유성구,,대전광역시 유성구 용산동 672(동화울),36.41970425,127.3936085,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
관평-2,경남아너스빌2단지 207동 맞은편,대전광역시,유성구,,대전광역시 유성구 용산동 672,36.41970425,127.3936085,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
관평-3,한화꿈에그린10단지아파트 1013동 앞,대전광역시,유성구,,대전광역시 유성구 관평동 1288,36.42477239,127.3936593,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
관평-4,관평동 공영주차장 앞,대전광역시,유성구,,대전광역시 유성구 관평동 1291,36.4231082,127.3930538,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
관평-5,관평중학교 정문 옆 네거리,대전광역시,유성구,,대전광역시 유성구 관평동 1286,36.42898335,127.3918569,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
관평-6,롯데마트 후문 도로변,대전광역시,유성구,,대전광역시 유성구 관평동 887-2,36.42619822,127.3858525,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
402,노은동 농수산시장 앞 사거리,대전광역시,유성구,,대전광역시 유성구 노은동 599,36.36959736,127.3234557,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
402-1,노은동 농수산시장 앞 사거리,대전광역시,유성구,,대전광역시 유성구 노은동 599,36.36959736,127.3234557,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
403,지족동 지족7단지 앞 삼거리,대전광역시,유성구,,대전광역시 유성구 지족동 975,36.37408307,127.322578,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
404,노은동 지족7지 앞 삼거리(좌),대전광역시,유성구,,대전광역시 유성구 지족동 975,36.37408307,127.322578,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
405,노은동 노은1지 앞 네거리,대전광역시,유성구,,대전광역시 유성구 지족동 946,36.37944744,127.3178991,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
406,노은동 노은4단지 공원앞,대전광역시,유성구,,대전광역시 유성구 지족동 860,36.37715947,127.3176164,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
406-1,노은동 노은4단지 공원앞,대전광역시,유성구,,대전광역시 유성구 지족동 860,36.37715947,127.3176164,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
407,지족동 8단지 앞 네거리,대전광역시,유성구,,대전광역시 유성구 노은동 492,36.37159186,127.3175877,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
407-1,지족동 8단지 앞 네거리,대전광역시,유성구,,대전광역시 유성구 노은동 492,36.37159186,127.3175877,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
408,노은동 월드컵경기장역 4번출구,대전광역시,유성구,,대전광역시 유성구 노은동 582,36.36765771,127.317436,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
408-1,노은동 월드컵경기장역 4번출구,대전광역시,유성구,,대전광역시 유성구 노은동 582,36.36765771,127.317436,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
409,노은동 입구 삼거리,대전광역시,유성구,,대전광역시 유성구 구암동 425-41,36.35935409,127.3177835,600cm*70cm,4,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
409-1,노은동 입구 삼거리,대전광역시,유성구,,대전광역시 유성구 구암동 425-41,36.35935409,127.3177835,600cm*70cm,4,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
410,원내동 서대전 나들목3거리,대전광역시,유성구,,대전광역시 유성구 원내동 389-6,36.29373047,127.3202269,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
411,반석동 반석네거리,대전광역시,유성구,,대전광역시 유성구 지족동 1005,36.38423082,127.3209566,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
411-1,반석동 반석네거리,대전광역시,유성구,,대전광역시 유성구 지족동 1005,36.38423082,127.3209566,600cm*70cm,5,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
412,반석동 반석고 삼거리,대전광역시,유성구,,대전광역시 유성구 지족동 999,36.38827351,127.3127843,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
412-1,반석동 반석고 삼거리,대전광역시,유성구,,대전광역시 유성구 지족동 999,36.38827351,127.3127843,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
413,노은동 유성여고 입구삼거리,대전광역시,유성구,,대전광역시 유성구 지족동 941,36.37779442,127.3244346,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
413-1,노은동 유성여고 입구삼거리,대전광역시,유성구,,대전광역시 유성구 지족동 941,36.37779442,127.3244346,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
414,궁동 충대후문 궁동네거리,대전광역시,유성구,,대전광역시 유성구 장대동 311,36.36517467,127.3384037,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
414-1,궁동 충대후문 궁동네거리,대전광역시,유성구,,대전광역시 유성구 장대동 311,36.36517467,127.3384037,600cm*70cm,6,18100,상업용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
